"sentence","label","tokens","bio_tags"
"Where is the organic milk",2,"where|is|the|organic|milk","O|O|O|B|I"
"Do you have any green tea",2,"do|you|have|any|green|tea","O|O|O|O|B|I"
"I'm looking for a sturdy umbrella",2,"looking|for|sturdy|umbrella","O|O|B|I"
"I need a notepads",2,"need|notepads","O|B"
"Show me the android phones",2,"show|me|the|android|phones","O|O|O|B|I"
"Do you sell wifi extenders",2,"do|you|sell|wifi|extenders","O|O|O|B|I"
"I need a 9 volt battery",2,"need|volt|battery","O|B|I"
"Where can I find frozen pizza",2,"where|can|find|frozen|pizza","O|O|O|B|I"
"Do you have any turmeric powder",2,"do|you|have|any|turmeric|powder","O|O|O|O|B|I"
"I need a lint roller",2,"need|lint|roller","O|B|I"
"Show me bean bag chairs",2,"show|me|bean|bag|chairs","O|O|B|I|I"
"Do you sell charcoal for grilling",2,"do|you|sell|charcoal|for|grilling","O|O|O|B|O|O"
"I'm looking for a sleeping mask",2,"looking|for|sleeping|mask","O|O|B|I"
"I need ear plugs",2,"need|ear|plugs","O|B|I"
"Where are the trash bags",2,"where|are|the|trash|bags","O|O|O|B|I"
"Do you have any sparkling water",2,"do|you|have|any|sparkling|water","O|O|O|O|B|I"
"I need a can of chickpeas",2,"need|can|of|chickpeas","O|O|O|B"
"Show me the lipstick shades",2,"show|me|the|lipstick|shades","O|O|O|B|I"
"Do you sell nail polish remover",2,"do|you|sell|nail|polish|remover","O|O|O|B|I|I"
"I'm looking for a measuring cup",2,"looking|for|measuring|cup","O|O|B|I"
"I need a whisk",2,"need|whisk","O|B"
"Where can I find tomato paste",2,"where|can|find|tomato|paste","O|O|O|B|I"
"Do you have any basil leaves",2,"do|you|have|any|basil|leaves","O|O|O|O|B|I"
"I need a glue stick",2,"need|glue|stick","O|B|I"
"Show me scissors",2,"show|me|scissors","O|O|B"
"Do you sell duct tape",2,"do|you|sell|duct|tape","O|O|O|B|I"
"I'm looking for a hammer",2,"looking|for|hammer","O|O|B"
"I need a wrench",2,"need|wrench","O|B"
"Where are the pliers",2,"where|are|the|pliers","O|O|O|B"
"Do you have any screws",2,"do|you|have|any|screws","O|O|O|O|B"
"I need a tape measure",2,"need|tape|measure","O|B|I"
"Show me the drill bits",2,"show|me|the|drill|bits","O|O|O|B|I"
"Do you sell sandpaper",2,"do|you|sell|sandpaper","O|O|O|B"
"I'm looking for a paint roller",2,"looking|for|paint|roller","O|O|B|I"
"I need a step ladder",2,"need|step|ladder","O|B|I"
"Where can I find wood glue",2,"where|can|find|wood|glue","O|O|O|B|I"
"Do you have any bungee cords",2,"do|you|have|any|bungee|cords","O|O|O|O|B|I"
"I need a flashlight batteries",2,"need|flashlight|batteries","O|B|I"
"Show me the led strips",2,"show|me|the|led|strips","O|O|O|B|I"
"Do you sell smart plugs",2,"do|you|sell|smart|plugs","O|O|O|B|I"
"I'm looking for a webcam",2,"looking|for|webcam","O|O|B"
"I need a microphone stand",2,"need|microphone|stand","O|B|I"
"Where are the guitar picks",2,"where|are|the|guitar|picks","O|O|O|B|I"
"Do you have any drum sticks",2,"do|you|have|any|drum|sticks","O|O|O|O|B|I"
"I need a violin string",2,"need|violin|string","O|B|I"
"Show me music stands",2,"show|me|music|stands","O|O|B|I"
"Do you sell metronomes",2,"do|you|sell|metronomes","O|O|O|B"
"I'm looking for a piano bench",2,"looking|for|piano|bench","O|O|B|I"
"I need a saxophone reed",2,"need|saxophone|reed","O|B|I"
"Where can I find a trumpet mute",2,"where|can|find|trumpet|mute","O|O|O|B|I"
"Do you have any clarinet cleaning kits",2,"do|you|have|any|clarinet|cleaning|kits","O|O|O|O|B|I|I"
"I need a flute case",2,"need|flute|case","O|B|I"
"Show me the mouthguards for boxing",2,"show|me|the|mouthguards|for|boxing","O|O|O|B|O|O"
"Do you sell shin guards",2,"do|you|sell|shin|guards","O|O|O|B|I"
"I'm looking for a soccer ball",2,"looking|for|soccer|ball","O|O|B|I"
"I need goalie gloves",2,"need|goalie|gloves","O|B|I"
"Where are the swim caps",2,"where|are|the|swim|caps","O|O|O|B|I"
"Do you have any nose clips for swimming",2,"do|you|have|any|nose|clips|for|swimming","O|O|O|O|B|I|O|O"
"I need a tennis racquet bag",2,"need|tennis|racquet|bag","O|B|I|I"
"Show me vibration dampeners",2,"show|me|vibration|dampeners","O|O|B|I"
"Do you sell squash balls",2,"do|you|sell|squash|balls","O|O|O|B|I"
"I'm looking for a badminton net",2,"looking|for|badminton|net","O|O|B|I"
"I need shuttlecocks feather ones",2,"need|shuttlecocks|feather|ones","O|B|I|O"
"Where can I find a cricket bat",2,"where|can|find|cricket|bat","O|O|O|B|I"
"Do you have any cricket balls",2,"do|you|have|any|cricket|balls","O|O|O|O|B|I"
"I need batting pads",2,"need|batting|pads","O|B|I"
"Show me a rugby ball",2,"show|me|rugby|ball","O|O|B|I"
"Do you sell hiking poles",2,"do|you|sell|hiking|poles","O|O|O|B|I"
"I'm looking for a hydration bladder",2,"looking|for|hydration|bladder","O|O|B|I"
"I need a compass for orienteering",2,"need|compass|for|orienteering","O|B|O|O"
"Where are the camping stoves",2,"where|are|the|camping|stoves","O|O|O|B|I"
"Do you have any propane canisters",2,"do|you|have|any|propane|canisters","O|O|O|O|B|I"
"I need a sleeping bag liner",2,"need|sleeping|bag|liner","O|B|I|I"
"Show me tent pegs",2,"show|me|tent|pegs","O|O|B|I"
"Do you sell mosquito nets",2,"do|you|sell|mosquito|nets","O|O|O|B|I"
"I'm looking for a travel towel",2,"looking|for|travel|towel","O|O|B|I"
"I need a dry bag",2,"need|dry|bag","O|B|I"
"Where can I find a carabiner",2,"where|can|find|carabiner","O|O|O|B"
"Do you have any climbing rope",2,"do|you|have|any|climbing|rope","O|O|O|O|B|I"
"I need a harness",2,"need|harness","O|B"
"Show me chalk bags",2,"show|me|chalk|bags","O|O|B|I"
"Do you sell belay devices",2,"do|you|sell|belay|devices","O|O|O|B|I"
"I'm looking for a helmet for climbing",2,"looking|for|helmet|for|climbing","O|O|B|O|O"
"I need ice axes",2,"need|ice|axes","O|B|I"
"Where are the crampons",2,"where|are|the|crampons","O|O|O|B"
"Do you have any snowshoes",2,"do|you|have|any|snowshoes","O|O|O|O|B"
"I need ski poles",2,"need|ski|poles","O|B|I"
"Show me snowboard boots",2,"show|me|snowboard|boots","O|O|B|I"
"Do you sell ski goggles",2,"do|you|sell|ski|goggles","O|O|O|B|I"
"I'm looking for thermal underwear",2,"looking|for|thermal|underwear","O|O|B|I"
"I need ski socks",2,"need|ski|socks","O|B|I"
"Where can I find hand warmers",2,"where|can|find|hand|warmers","O|O|O|B|I"
"Do you have any surf wax",2,"do|you|have|any|surf|wax","O|O|O|O|B|I"
"I need a surfboard leash",2,"need|surfboard|leash","O|B|I"
"Show me bodyboards",2,"show|me|bodyboards","O|O|B"
"Do you sell wetsuit cleaner",2,"do|you|sell|wetsuit|cleaner","O|O|O|B|I"
"I'm looking for a rash vest",2,"looking|for|rash|vest","O|O|B|I"
"I need swim goggles anti fog",2,"need|swim|goggles|anti|fog","O|B|I|O|O"
"Where are the diving fins",2,"where|are|the|diving|fins","O|O|O|B|I"
"Do you have any scuba tanks",2,"do|you|have|any|scuba|tanks","O|O|O|O|B|I"
"I need a regulator for diving",2,"need|regulator|for|diving","O|B|O|O"
"Show me buoyancy control devices",2,"show|me|buoyancy|control|devices","O|O|B|I|I"
"Do you sell dive computers",2,"do|you|sell|dive|computers","O|O|O|B|I"
"I'm looking for a fishing rod",2,"looking|for|fishing|rod","O|O|B|I"
"I need fishing line",2,"need|fishing|line","O|B|I"
"Where can I find fishing hooks",2,"where|can|find|fishing|hooks","O|O|O|B|I"
"Do you have any bait box",2,"do|you|have|any|bait|box","O|O|O|O|B|I"
"I need a tackle box",2,"need|tackle|box","O|B|I"
"Show me fishing lures",2,"show|me|fishing|lures","O|O|B|I"
"Do you sell fish finders",2,"do|you|sell|fish|finders","O|O|O|B|I"
"I'm looking for a kayak paddle",2,"looking|for|kayak|paddle","O|O|B|I"
"I need a life jacket",2,"need|life|jacket","O|B|I"
"Where are the canoe seats",2,"where|are|the|canoe|seats","O|O|O|B|I"
"Do you have any paddle board pumps",2,"do|you|have|any|paddle|board|pumps","O|O|O|O|B|I|I"
"I need a dry suit",2,"need|dry|suit","O|B|I"
"Show me sailing gloves",2,"show|me|sailing|gloves","O|O|B|I"
"Do you sell boat fenders",2,"do|you|sell|boat|fenders","O|O|O|B|I"
"I'm looking for a billiard cue",2,"looking|for|billiard|cue","O|O|B|I"
"I need billiard chalk",2,"need|billiard|chalk","O|B|I"
"Where can I find pool balls",2,"where|can|find|pool|balls","O|O|O|B|I"
"Do you have any dart boards",2,"do|you|have|any|dart|boards","O|O|O|O|B|I"
"I need darts sets",2,"need|darts|sets","O|B|I"
"Show me poker chips",2,"show|me|poker|chips","O|O|B|I"
"Do you sell playing cards",2,"do|you|sell|playing|cards","O|O|O|B|I"
"I'm looking for a chess set",2,"looking|for|chess|set","O|O|B|I"
"I need a chess clock",2,"need|chess|clock","O|B|I"
"Where are the board games strategy ones",2,"where|are|the|board|games|strategy|ones","O|O|O|B|I|O|O"
"Do you have any puzzles 1000 pieces",2,"do|you|have|any|puzzles|pieces","O|O|O|O|B|I"
"I need a rubiks cube",2,"need|rubiks|cube","O|B|I"
"Show me model paint",2,"show|me|model|paint","O|O|B|I"
"Do you sell model glue",2,"do|you|sell|model|glue","O|O|O|B|I"
"I'm looking for an easel",2,"looking|for|an|easel","O|O|O|B"
"I need canvas boards",2,"need|canvas|boards","O|B|I"
"Where can I find acrylic paint",2,"where|can|find|acrylic|paint","O|O|O|B|I"
"Do you have any oil paints",2,"do|you|have|any|oil|paints","O|O|O|O|B|I"
"I need watercolor paper",2,"need|watercolor|paper","O|B|I"
"Show me palette knives",2,"show|me|palette|knives","O|O|B|I"
"Do you sell charcoal sticks",2,"do|you|sell|charcoal|sticks","O|O|O|B|I"
"I'm looking for fixative spray",2,"looking|for|fixative|spray","O|O|B|I"
"I need knitting needles",2,"need|knitting|needles","O|B|I"
"Where are the yarn skeins",2,"where|are|the|yarn|skeins","O|O|O|B|I"
"Do you have any crochet hooks",2,"do|you|have|any|crochet|hooks","O|O|O|O|B|I"
"I need embroidery thread",2,"need|embroidery|thread","O|B|I"
"Show me cross stitch kits",2,"show|me|cross|stitch|kits","O|O|B|I|I"
"Do you sell sewing patterns",2,"do|you|sell|sewing|patterns","O|O|O|B|I"
"I'm looking for fabric scissors",2,"looking|for|fabric|scissors","O|O|B|I"
"I need a thimble",2,"need|thimble","O|B"
"Where can I find buttons",2,"where|can|find|buttons","O|O|O|B"
"Do you have any zippers",2,"do|you|have|any|zippers","O|O|O|O|B"
"I need a sewing machine needle",2,"need|sewing|machine|needle","O|B|I|I"
"Where are the fabric markers",2,"where|are|the|fabric|markers","O|O|O|B|I"
"Do you have any bias tape",2,"do|you|have|any|bias|tape","O|O|O|O|B|I"
"I need elastic bands",2,"need|elastic|bands","O|B|I"
"Show me interfacing fabric",2,"show|me|interfacing|fabric","O|O|B|I"
"Do you sell fusible web",2,"do|you|sell|fusible|web","O|O|O|B|I"
"I'm looking for a rotary cutter",2,"looking|for|rotary|cutter","O|O|B|I"
"I need cutting mats",2,"need|cutting|mats","O|B|I"
"Where can I find seam rippers",2,"where|can|find|seam|rippers","O|O|O|B|I"
"Do you have any pincushions",2,"do|you|have|any|pincushions","O|O|O|O|B"
"I need a dress form",2,"need|dress|form","O|B|I"
"Show me mannequins",2,"show|me|mannequins","O|O|B"
"Do you sell tailors chalk",2,"do|you|sell|tailors|chalk","O|O|O|B|I"
"I'm looking for a measuring tape for sewing",2,"looking|for|measuring|tape|for|sewing","O|O|B|I|O|O"
"I need a french curve ruler",2,"need|french|curve|ruler","O|B|I|I"
"Where are the pattern weights",2,"where|are|the|pattern|weights","O|O|O|B|I"
"Do you have any tracing paper",2,"do|you|have|any|tracing|paper","O|O|O|O|B|I"
"I need a light box for tracing",2,"need|light|box|for|tracing","O|B|I|O|O"
"Show me embroidery hoops",2,"show|me|embroidery|hoops","O|O|B|I"
"Do you sell needle threaders",2,"do|you|sell|needle|threaders","O|O|O|B|I"
"I'm looking for a yarn swift",2,"looking|for|yarn|swift","O|O|B|I"
"I need a ball winder",2,"need|ball|winder","O|B|I"
"Where can I find knitting markers",2,"where|can|find|knitting|markers","O|O|O|B|I"
"Do you have any cable needles",2,"do|you|have|any|cable|needles","O|O|O|O|B|I"
"I need a stitch holder",2,"need|stitch|holder","O|B|I"
"Show me darning needles",2,"show|me|darning|needles","O|O|B|I"
"Do you sell pom pom makers",2,"do|you|sell|pom|pom|makers","O|O|O|B|I|I"
"I'm looking for a loom",2,"looking|for|loom","O|O|B"
"I need weaving shuttles",2,"need|weaving|shuttles","O|B|I"
"Where are the spinning wheels",2,"where|are|the|spinning|wheels","O|O|O|B|I"
"Do you have any drop spindles",2,"do|you|have|any|drop|spindles","O|O|O|O|B|I"
"I need roving wool",2,"need|roving|wool","O|B|I"
"Show me felting needles",2,"show|me|felting|needles","O|O|B|I"
"Do you sell wet felting kits",2,"do|you|sell|wet|felting|kits","O|O|O|B|I|I"
"I'm looking for a spinning wheel oil",2,"looking|for|spinning|wheel|oil","O|O|B|I|I"
"I need a niddy noddy",2,"need|niddy|noddy","O|B|I"
"Where can I find a warping board",2,"where|can|find|warping|board","O|O|O|B|I"
"Do you have any heddle hooks",2,"do|you|have|any|heddle|hooks","O|O|O|O|B|I"
"I need a reed for weaving",2,"need|reed|for|weaving","O|B|O|O"
"Show me shuttle sticks",2,"show|me|shuttle|sticks","O|O|B|I"
"Do you sell bobbins",2,"do|you|sell|bobbins","O|O|O|B"
"I'm looking for a tapestry needle",2,"looking|for|tapestry|needle","O|O|B|I"
"I need a beading needle",2,"need|beading|needle","O|B|I"
"Where are the seed beads",2,"where|are|the|seed|beads","O|O|O|B|I"
"Do you have any crystal beads",2,"do|you|have|any|crystal|beads","O|O|O|O|B|I"
"I need jewelry wire",2,"need|jewelry|wire","O|B|I"
"Show me crimp beads",2,"show|me|crimp|beads","O|O|B|I"
"Do you sell jewelry pliers",2,"do|you|sell|jewelry|pliers","O|O|O|B|I"
"I'm looking for a bead board",2,"looking|for|bead|board","O|O|B|I"
"I need a clasp for necklace",2,"need|clasp|for|necklace","O|B|O|O"
"Where can I find earring hooks",2,"where|can|find|earring|hooks","O|O|O|B|I"
"Do you have any jump rings",2,"do|you|have|any|jump|rings","O|O|O|O|B|I"
"I need a chain nose pliers",2,"need|chain|nose|pliers","O|B|I|I"
"Where are the wire cutters",2,"where|are|the|wire|cutters","O|O|O|B|I"
"Do you have any bead caps",2,"do|you|have|any|bead|caps","O|O|O|O|B|I"
"I need a jewelry hammer",2,"need|jewelry|hammer","O|B|I"
"Show me ring mandrels",2,"show|me|ring|mandrels","O|O|B|I"
"Do you sell polishing cloths",2,"do|you|sell|polishing|cloths","O|O|O|B|I"
"I'm looking for a jewelry box",2,"looking|for|jewelry|box","O|O|B|I"
"I need a loupe for magnification",2,"need|loupe|for|magnification","O|B|O|O"
"Where can I find a soldering torch",2,"where|can|find|soldering|torch","O|O|O|B|I"
"Do you have any solder paste",2,"do|you|have|any|solder|paste","O|O|O|O|B|I"
"I need flux for soldering",2,"need|flux|for|soldering","O|B|O|O"
"Show me pickling solution",2,"show|me|pickling|solution","O|O|B|I"
"Do you sell annealing pans",2,"do|you|sell|annealing|pans","O|O|O|B|I"
"I'm looking for a rolling mill",2,"looking|for|rolling|mill","O|O|B|I"
"I need metal stamps",2,"need|metal|stamps","O|B|I"
"Where are the bench blocks",2,"where|are|the|bench|blocks","O|O|O|B|I"
"Do you have any ring clamps",2,"do|you|have|any|ring|clamps","O|O|O|O|B|I"
"I need a draw plate",2,"need|draw|plate","O|B|I"
"Show me metal files",2,"show|me|metal|files","O|O|B|I"
"Do you sell emery boards",2,"do|you|sell|emery|boards","O|O|O|B|I"
"I'm looking for a buffing wheel",2,"looking|for|buffing|wheel","O|O|B|I"
"I need polishing compound",2,"need|polishing|compound","O|B|I"
"Where can I find a tumbler for stones",2,"where|can|find|tumbler|for|stones","O|O|O|B|O|O"
"Do you have any cabochons",2,"do|you|have|any|cabochons","O|O|O|O|B"
"I need gemstone beads",2,"need|gemstone|beads","O|B|I"
"Show me faceted stones",2,"show|me|faceted|stones","O|O|B|I"
"Do you sell crystal points",2,"do|you|sell|crystal|points","O|O|O|B|I"
"I'm looking for a crystal grid",2,"looking|for|crystal|grid","O|O|B|I"
"I need sage bundles",2,"need|sage|bundles","O|B|I"
"Where are the tarot cards",2,"where|are|the|tarot|cards","O|O|O|B|I"
"Do you have any oracle decks",2,"do|you|have|any|oracle|decks","O|O|O|O|B|I"
"I need a pendulum",2,"need|pendulum","O|B"
"Show me runes set",2,"show|me|runes|set","O|O|B|I"
"Do you sell incense cones",2,"do|you|sell|incense|cones","O|O|O|B|I"
"I'm looking for a smudge stick",2,"looking|for|smudge|stick","O|O|B|I"
"I need a dream catcher",2,"need|dream|catcher","O|B|I"
"Where can I find a wind chime",2,"where|can|find|wind|chime","O|O|O|B|I"
"Do you have any fairy lights",2,"do|you|have|any|fairy|lights","O|O|O|O|B|I"
"I need a lava lamp",2,"need|lava|lamp","O|B|I"
"Show me lava rocks",2,"show|me|lava|rocks","O|O|B|I"
"Do you sell essential oils",2,"do|you|sell|essential|oils","O|O|O|B|I"
"I'm looking for a diffuser",2,"looking|for|diffuser","O|O|B"
"I need aromatherapy candles",2,"need|aromatherapy|candles","O|B|I"
"Where are the bath bombs",2,"where|are|the|bath|bombs","O|O|O|B|I"
"Do you have any bath salts",2,"do|you|have|any|bath|salts","O|O|O|O|B|I"
"I need a loofah",2,"need|loofah","O|B"
"Show me body scrubs",2,"show|me|body|scrubs","O|O|B|I"
"Do you sell face rollers",2,"do|you|sell|face|rollers","O|O|O|B|I"
"I'm looking for a gua sha tool",2,"looking|for|gua|sha|tool","O|O|B|I|I"
"I need a foot massager",2,"need|foot|massager","O|B|I"
"Where can I find a neck pillow",2,"where|can|find|neck|pillow","O|O|O|B|I"
"Do you have any eye masks",2,"do|you|have|any|eye|masks","O|O|O|O|B|I"
"I need a weighted blanket",2,"need|weighted|blanket","O|B|I"
"Show me acupressure mats",2,"show|me|acupressure|mats","O|O|B|I"
"Do you sell meditation cushions",2,"do|you|sell|meditation|cushions","O|O|O|B|I"
"I'm looking for a yoga mat",2,"looking|for|yoga|mat","O|O|B|I"
"I need resistance bands",2,"need|resistance|bands","O|B|I"
"Where are the dumbbells",2,"where|are|the|dumbbells","O|O|O|B"
"Do you have any kettlebells",2,"do|you|have|any|kettlebells","O|O|O|O|B"
"I need a jump rope",2,"need|jump|rope","O|B|I"
"Show me protein shakes",2,"show|me|protein|shakes","O|O|B|I"
"Do you sell energy gels",2,"do|you|sell|energy|gels","O|O|O|B|I"
"I'm looking for a heart rate monitor",2,"looking|for|heart|rate|monitor","O|O|B|I|I"
"I need a foam roller",2,"need|foam|roller","O|B|I"
"Where can I find a stability ball",2,"where|can|find|stability|ball","O|O|O|B|I"
"Do you have any ankle weights",2,"do|you|have|any|ankle|weights","O|O|O|O|B|I"
"I need wrist wraps",2,"need|wrist|wraps","O|B|I"
"Show me lifting gloves",2,"show|me|lifting|gloves","O|O|B|I"
"Do you sell gym chalk",2,"do|you|sell|gym|chalk","O|O|O|B|I"
"I'm looking for a pull up bar",2,"looking|for|pull|up|bar","O|O|B|I|I"
"I need a squat rack",2,"need|squat|rack","O|B|I"
"Where are the weight plates",2,"where|are|the|weight|plates","O|O|O|B|I"
"Do you have any barbells",2,"do|you|have|any|barbells","O|O|O|O|B"
"I need a bench press",2,"need|bench|press","O|B|I"
"Show me cable machines",2,"show|me|cable|machines","O|O|B|I"
"Do you sell treadmills",2,"do|you|sell|treadmills","O|O|O|B"
"I'm looking for an elliptical",2,"looking|for|an|elliptical","O|O|O|B"
"I need a rowing machine",2,"need|rowing|machine","O|B|I"
"Where can I find a stationary bike",2,"where|can|find|stationary|bike","O|O|O|B|I"
"Do you have any spin bikes",2,"do|you|have|any|spin|bikes","O|O|O|O|B|I"
"I need a stair climber",2,"need|stair|climber","O|B|I"
"Show me ski machines",2,"show|me|ski|machines","O|O|B|I"
"Do you sell ab rollers",2,"do|you|sell|ab|rollers","O|O|O|B|I"
"I'm looking for a medicine ball",2,"looking|for|medicine|ball","O|O|B|I"
"I need battle ropes",2,"need|battle|ropes","O|B|I"
"Where are the sandbags",2,"where|are|the|sandbags","O|O|O|B"
"Do you have any plyo boxes",2,"do|you|have|any|plyo|boxes","O|O|O|O|B|I"
"I need a versa climber",2,"need|versa|climber","O|B|I"
"Show me bosu balls",2,"show|me|bosu|balls","O|O|B|I"
"Do you sell agility ladders",2,"do|you|sell|agility|ladders","O|O|O|B|I"
"I'm looking for a speed bag",2,"looking|for|speed|bag","O|O|B|I"
"I need boxing gloves",2,"need|boxing|gloves","O|B|I"
"Where can I find a punching bag",2,"where|can|find|punching|bag","O|O|O|B|I"
"Do you have any focus mitts",2,"do|you|have|any|focus|mitts","O|O|O|O|B|I"
"I need a heavy bag stand",2,"need|heavy|bag|stand","O|B|I|I"
"Show me mouthguards",2,"show|me|mouthguards","O|O|B"
"Do you sell headgear",2,"do|you|sell|headgear","O|O|O|B"
"I'm looking for a grappling dummy",2,"looking|for|grappling|dummy","O|O|B|I"
"I need mma gloves",2,"need|mma|gloves","O|B|I"
"Where are the shin guards",2,"where|are|the|shin|guards","O|O|O|B|I"
"Do you have any knee pads",2,"do|you|have|any|knee|pads","O|O|O|O|B|I"
"I need elbow pads",2,"need|elbow|pads","O|B|I"
"Show me protective gear",2,"show|me|protective|gear","O|O|B|I"
"Do you sell first aid kits",2,"do|you|sell|first|aid|kits","O|O|O|B|I|I"
"I'm looking for a bike helmet",2,"looking|for|bike|helmet","O|O|B|I"
"I need bike locks",2,"need|bike|locks","O|B|I"
"Where are the bike pumps",2,"where|are|the|bike|pumps","O|O|O|B|I"
"Do you have any tire levers",2,"do|you|have|any|tire|levers","O|O|O|O|B|I"
"I need bike chains",2,"need|bike|chains","O|B|I"
"Show me bike pedals",2,"show|me|bike|pedals","O|O|B|I"
"Do you sell bike seats",2,"do|you|sell|bike|seats","O|O|O|B|I"
"I'm looking for bike baskets",2,"looking|for|bike|baskets","O|O|B|I"
"I need bike lights",2,"need|bike|lights","O|B|I"
"Where can I find bike reflectors",2,"where|can|find|bike|reflectors","O|O|O|B|I"
"Do you have any bike trailers",2,"do|you|have|any|bike|trailers","O|O|O|O|B|I"
"I need bike racks",2,"need|bike|racks","O|B|I"
"Show me bike carriers",2,"show|me|bike|carriers","O|O|B|I"
"Do you sell electric bikes",2,"do|you|sell|electric|bikes","O|O|O|B|I"
"I'm looking for a scooter",2,"looking|for|scooter","O|O|B"
"I need skateboard decks",2,"need|skateboard|decks","O|B|I"
"Where are the skateboard wheels",2,"where|are|the|skateboard|wheels","O|O|O|B|I"
"Do you have any skateboard bearings",2,"do|you|have|any|skateboard|bearings","O|O|O|O|B|I"
"I need skateboard trucks",2,"need|skateboard|trucks","O|B|I"
"Show me skateboard grip tape",2,"show|me|skateboard|grip|tape","O|O|B|I|I"
"Do you sell longboards",2,"do|you|sell|longboards","O|O|O|B"
"I'm looking for a surfboard",2,"looking|for|surfboard","O|O|B"
"I need surfboard fins",2,"need|surfboard|fins","O|B|I"
"Where can I find surfboard wax",2,"where|can|find|surfboard|wax","O|O|O|B|I"
"Do you have any surfboard leashes",2,"do|you|have|any|surfboard|leashes","O|O|O|O|B|I"
"I need bodyboard fins",2,"need|bodyboard|fins","O|B|I"
"Show me boogie boards",2,"show|me|boogie|boards","O|O|B|I"
"Do you sell wakeboards",2,"do|you|sell|wakeboards","O|O|O|B"
"I'm looking for a wakeboard binding",2,"looking|for|wakeboard|binding","O|O|B|I"
"I need waterski ropes",2,"need|waterski|ropes","O|B|I"
"Where are the waterski bindings",2,"where|are|the|waterski|bindings","O|O|O|B|I"
"Do you have any jet ski accessories",2,"do|you|have|any|jet|ski|accessories","O|O|O|O|B|I|I"
"I need life jackets",2,"need|life|jackets","O|B|I"
"Show me personal flotation devices",2,"show|me|personal|flotation|devices","O|O|B|I|I"
"Do you sell fishing rods",2,"do|you|sell|fishing|rods","O|O|O|B|I"
"I'm looking for fishing reels",2,"looking|for|fishing|reels","O|O|B|I"
"I need fishing line",2,"need|fishing|line","O|B|I"
"Where can I find fishing lures",2,"where|can|find|fishing|lures","O|O|O|B|I"
"Do you have any fishing tackle",2,"do|you|have|any|fishing|tackle","O|O|O|O|B|I"
"I need fishing nets",2,"need|fishing|nets","O|B|I"
"Show me fishing coolers",2,"show|me|fishing|coolers","O|O|B|I"
"Do you sell camping tents",2,"do|you|sell|camping|tents","O|O|O|B|I"
"I'm looking for sleeping bags",2,"looking|for|sleeping|bags","O|O|B|I"
"I need camping stoves",2,"need|camping|stoves","O|B|I"
"Where are the camping lanterns",2,"where|are|the|camping|lanterns","O|O|O|B|I"
"Do you have any camping chairs",2,"do|you|have|any|camping|chairs","O|O|O|O|B|I"
"I need hiking boots",2,"need|hiking|boots","O|B|I"
"Show me hiking backpacks",2,"show|me|hiking|backpacks","O|O|B|I"
"Do you sell trekking poles",2,"do|you|sell|trekking|poles","O|O|O|B|I"
"I'm looking for a compass",2,"looking|for|compass","O|O|B"
"I need maps",2,"need|maps","O|B"
"Where can I find binoculars",2,"where|can|find|binoculars","O|O|O|B"
"Do you have any spotting scopes",2,"do|you|have|any|spotting|scopes","O|O|O|O|B|I"
"I need a telescope",2,"need|telescope","O|B"
"Where are the star charts",2,"where|are|the|star|charts","O|O|O|B|I"
"Do you have any bird feeders",2,"do|you|have|any|bird|feeders","O|O|O|O|B|I"
"I need bird seed",2,"need|bird|seed","O|B|I"
"Show me bird houses",2,"show|me|bird|houses","O|O|B|I"
"Do you sell butterfly nets",2,"do|you|sell|butterfly|nets","O|O|O|B|I"
"I'm looking for insect collecting kits",2,"looking|for|insect|collecting|kits","O|O|B|I|I"
"I need magnifying glasses",2,"need|magnifying|glasses","O|B|I"
"Where can I find microscopes",2,"where|can|find|microscopes","O|O|O|B"
"Do you have any science kits",2,"do|you|have|any|science|kits","O|O|O|O|B|I"
"I need chemistry sets",2,"need|chemistry|sets","O|B|I"
"Show me physics experiment kits",2,"show|me|physics|experiment|kits","O|O|B|I|I"
"Do you sell robotics kits",2,"do|you|sell|robotics|kits","O|O|O|B|I"
"I'm looking for coding toys",2,"looking|for|coding|toys","O|O|B|I"
"I need educational puzzles",2,"need|educational|puzzles","O|B|I"
"Where are the building blocks",2,"where|are|the|building|blocks","O|O|O|B|I"
"Do you have any lego sets",2,"do|you|have|any|lego|sets","O|O|O|O|B|I"
"I need model trains",2,"need|model|trains","O|B|I"
"Show me remote control cars",2,"show|me|remote|control|cars","O|O|B|I|I"
"Do you sell drones",2,"do|you|sell|drones","O|O|O|B"
"I'm looking for a virtual reality headset",2,"looking|for|virtual|reality|headset","O|O|B|I|I"
"I need gaming consoles",2,"need|gaming|consoles","O|B|I"
"Where can I find video games",2,"where|can|find|video|games","O|O|O|B|I"
"Do you have any board games",2,"do|you|have|any|board|games","O|O|O|O|B|I"
"I need card games",2,"need|card|games","O|B|I"
"Show me jigsaw puzzles",2,"show|me|jigsaw|puzzles","O|O|B|I"
"Do you sell craft kits",2,"do|you|sell|craft|kits","O|O|O|B|I"
"I'm looking for painting supplies",2,"looking|for|painting|supplies","O|O|B|I"
"I need drawing pads",2,"need|drawing|pads","O|B|I"
"Where are the colored pencils",2,"where|are|the|colored|pencils","O|O|O|B|I"
"Do you have any markers",2,"do|you|have|any|markers","O|O|O|O|B"
"I need sketchbooks",2,"need|sketchbooks","O|B"
"Show me easels",2,"show|me|easels","O|O|B"
