"sentence","label","tokens","bio_tags"
"I am looking for a laptop with lots of memory and a fast processor.  I need it to be under $800 and would prefer a windows operating system.  I also don't want the size to be too big as ease of portability is a must.",2,"am|looking|for|laptop|with|lots|of|memory|and|fast|processor|need|it|to|be|under|and|would|prefer|windows|operating|system|also|don|want|the|size|to|be|too|big|as|ease|of|portability|is|must","O|O|O|O|O|O|O|B|O|O|B|I|O|O|O|O|B|O|O|O|B|O|O|O|O|O|O|O|O|O|O|O|O|O|O|B|O|O"
"I would be a black jacket, long, with a fur trim collar/lapel. The length would be about to the knee. I would like it to be a wool coat, and it would have been warm and waterproof",2,"would|be|black|jacket|long|with|fur|trim|collar|lapel|the|length|would|be|about|to|the|knee|would|like|it|to|be|wool|coat|and|it|would|have|been|warm|and|waterproof","O|O|B|O|B|O|B|I|O|O|O|O|O|O|O|O|B|O|O|O|O|O|B|I|O|O|O|O|O|B|O|B"
"Long sleek jacket which is thigh length. The jacket should have zipped pockets at the top and two deep normal pockets. Inside the jacket there should be two inside deep pockets",2,"long|sleek|jacket|which|is|thigh|length|the|jacket|should|have|zipped|pockets|at|the|top|and|two|deep|normal|pockets|inside|the|jacket|there|should|be|two|inside|deep|pockets","B|B|O|O|O|B|I|O|O|O|O|B|I|O|O|O|O|O|B|O|I|O|O|O|O|O|O|O|B|I|I"
"I want a black soft leather jacket which reaches just a couple of inches below my waist so that it covers the belt of my trousers. It needs to have an inside breast pocket and two hip pockets. It should fasten either with a zip or press studs. ",2,"want|black|soft|leather|jacket|which|reaches|just|couple|of|inches|below|my|waist|so|that|it|covers|the|belt|of|my|trousers|it|needs|to|have|an|inside|breast|pocket|and|two|hip|pockets|it|should|fasten|either|with|zip|or|press|studs","O|B|B|B|O|O|O|O|O|O|O|O|O|B|O|O|O|O|O|O|O|O|O|O|O|O|O|B|I|I|O|O|B|I|O|O|O|O|O|B|O|B|I"
"I would choose a good quality waterproof jacket because I have a dog which I walk every day and it's important to have something that can withstand the weather. Also it can't be too thick, heavy as I need to wear it if it is mild",2,"would|choose|good|quality|waterproof|jacket|because|have|dog|which|walk|every|day|and|it|important|to|have|something|that|can|withstand|the|weather|also|it|can|be|too|thick|heavy|as|need|to|wear|it|if|it|is|mild","O|O|O|O|B|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|O|B|B|O|O|O|O|O|O|O|O"
"A multi functional convertible laptop running on a Windows operating system",2,"multi|functional|convertible|laptop|running|on|windows|operating|system","O|O|B|O|O|O|B|O|O"
"Lightweight but warm. Has pockets and is high-necked. Fluffy on the inside but waterproof on the outside. ",2,"lightweight|but|warm|has|pockets|and|is|high|necked|fluffy|on|the|inside|but|waterproof|on|the|outside","B|O|B|O|B|O|O|B|I|B|O|O|O|O|B|O|O|O"
" I would like to buy an Apple Mac book pro because all my other electronic equipment is made by Apple and I want to have compatibility and the reliability that I have always had. ",2,"would|like|to|buy|an|apple|mac|book|pro|because|all|my|other|electronic|equipment|is|made|by|apple|and|want|to|have|compatibility|and|the|reliability|that|have|always|had","O|O|O|O|O|B|I|I|I|O|O|O|O|O|O|O|O|O|B|O|O|O|O|O|O|O|O|O|O|O|O"
"I would buy a jacket that's dark or neutral so it would blend with whatever i'm wearing underneath. It wouldn't be too light or heavy.",2,"would|buy|jacket|that|dark|or|neutral|so|it|would|blend|with|whatever|wearing|underneath|it|wouldn|be|too|light|or|heavy","O|O|O|O|B|O|B|O|O|O|O|O|O|O|O|O|O|O|O|B|O|B"
"I'm thinking of getting a waterproof jacket, maybe the colour purple but I don't want one from North face. Also, I'll probably get one with deep pockets as well.",2,"thinking|of|getting|waterproof|jacket|maybe|the|colour|purple|but|don|want|one|from|north|face|also|ll|probably|get|one|with|deep|pockets|as|well","O|O|O|B|O|O|O|O|B|O|O|O|O|O|B|I|O|O|O|O|O|O|B|I|O|O"
"I'll get something loose, and easy to move around in, preferably blue.",2,"ll|get|something|loose|and|easy|to|move|around|in|preferably|blue","O|O|O|B|O|O|O|O|O|O|O|B"
"the laptop would be a new model, cloud based like a chromebook, lightweight, quick to charge and not too expensive",2,"the|laptop|would|be|new|model|cloud|based|like|chromebook|lightweight|quick|to|charge|and|not|too|expensive","O|O|O|O|O|O|B|I|O|B|B|B|I|I|O|O|O|B"
"I would like a jacket which is approximately 40inch chest, ideally the colour blue, has multiple pockets and is relatively lightweight to enable me to use it in a warmer climate.",2,"would|like|jacket|which|is|approximately|inch|chest|ideally|the|colour|blue|has|multiple|pockets|and|is|relatively|lightweight|to|enable|me|to|use|it|in|warmer|climate"
"The latest HP laptop with plenty of memory and up to date features",2,"the|latest|hp|laptop|with|plenty|of|memory|and|up|to|date|features"
"My laptop broke! I need to buy a new one. This one will need to have everything the old one did and maybe some improvements. It needs to be fast, run all the software I use on a regular basis, it need to be lightweight and be the same size as the old one.",2,"my|laptop|broke|need|to|buy|new|one|this|one|will|need|to|have|everything|the|old|one|did|and|maybe|some|improvements|it|needs|to|be|fast|run|all|the|software|use|on|regular|basis|it|need|to|be|lightweight|and|be|the|same|size|as|the|old|one"
"I would choose an hp laptop which is the laptop I had before it was reliable and did everything I needed and it lasted a long time.
As I had the last laptop a long time the newest models will have a lot more specifications and better technology I also like this brand of laptop.",2,"would|choose|an|hp|laptop|which|is|the|laptop|had|before|it|was|reliable|and|did|everything|needed|and|it|lasted|long|time|as|had|the|last|laptop|long|time|the|newest|models|will|have|lot|more|specifications|and|better|technology|also|like|this|brand|of|laptop"
"It would be a windows laptop not an Apple Mac. It'll be the laptop that is issued by work, probably black Dell laptop. Might be second hand might be brand new, depends what the IT department has available.",2,"it|would|be|windows|laptop|not|an|apple|mac|it|ll|be|the|laptop|that|is|issued|by|work|probably|black|dell|laptop|might|be|second|hand|might|be|brand|new|depends|what|the|it|department|has|available"
"It’s a navy/black denim jacket with a Levi logo on the top left of the top right pocket.",2,"it|navy|black|denim|jacket|with|levi|logo|on|the|top|left|of|the|top|right|pocket"
"It has to be warm in this weather as well as wind and waterproof. I especially want to have the Velcro cuff fastenings because they keep my hands and arms so much warmer. I do like having pockets at hip level on the outside but prefer the breast pockets to be inside for security. I don't like hoods because of the amount of sound and vision they cut out so I'd prefer an adjustable collar. My old jacket had a zip and a popper placket but the zip was difficult to do up in a hurry so I'm looking for a Velcro fastening or an easier access zip for this new one. The last thing I'd prefer is to have a light colour so that I'm visible to traffic when walking home on dark evenings, I think an all over light shade is more visible than small reflective panels when it's dark and raining for instance.",2,"it|has|to|be|warm|in|this|weather|as|well|as|wind|and|waterproof|especially|want|to|have|the|velcro|cuff|fastenings|because|they|keep|my|hands|and|arms|so|much|warmer|do|like|having|pockets|at|hip|level|on|the|outside|but|prefer|the|breast|pockets|to|be|inside|for|security|don|like|hoods|because|of|the|amount|of|sound|and|vision|they|cut|out|so|prefer|an|adjustable|collar|my|old|jacket|had|zip|and|popper|placket|but|the|zip|was|difficult|to|do|up|in|hurry|so|looking|for|velcro|fastening|or|an|easier|access|zip|for|this|new|one|the|last|thing|prefer|is|to|have|light|colour|so|that|visible|to|traffic|when|walking|home|on|dark|evenings|think|an|all|over|light|shade|is|more|visible|than|small|reflective|panels|when|it|dark|and|raining|for|instance"
"As I work outside it needs to be very warm and waterproof or shower proof. It needs pockets as I don’t carry and handbag to work. I’m a fan of navy so I’ll like it to be navy and go in at the waist to be flattering.",2,"as|work|outside|it|needs|to|be|very|warm|and|waterproof|or|shower|proof|it|needs|pockets|as|don|carry|and|handbag|to|work|fan|of|navy|so|ll|like|it|to|be|navy|and|go|in|at|the|waist|to|be|flattering"
"I would purchase a used laptop very similar to the one that I had that broke down. My 2011 Macbook Pro has lasted almost a decade and I think buying another one, a couple years newer, would be financially savvy, and I wouldn't have to re-learn all of the quirks and quarks of the OS.",2,"would|purchase|used|laptop|very|similar|to|the|one|that|had|that|broke|down|my|macbook|pro|has|lasted|almost|decade|and|think|buying|another|one|couple|years|newer|would|be|financially|savvy|and|wouldn|have|to|re|learn|all|of|the|quirks|and|quarks|of|the|os"
"a windows 10 hp laptop would be my choice because they a good mid range make",2,"windows|hp|laptop|would|be|my|choice|because|they|good|mid|range|make"
"I require a mid-length jacket, that covers my bum, would have to be a dark colour, like navy blue, khaki green or something similar. I want it to zip up and also button up if needs be and have a hoot to protect me from the rain. It will need to have deep pockets and not too many other buts, I like simple lines.",2,"require|mid|length|jacket|that|covers|my|bum|would|have|to|be|dark|colour|like|navy|blue|khaki|green|or|something|similar|want|it|to|zip|up|and|also|button|up|if|needs|be|and|have|hoot|to|protect|me|from|the|rain|it|will|need|to|have|deep|pockets|and|not|too|many|other|buts|like|simple|lines"
"I would buy a similar jacket to the one I've lost so it would be black, as that's a good colour for casual or fairly smart. Although I am female I often buy men's jackets as the sleeves are longer and I have long arms. It would be fairly plain and the material softshell or similar. ",2,"would|buy|similar|jacket|to|the|one|ve|lost|so|it|would|be|black|as|that|good|colour|for|casual|or|fairly|smart|although|am|female|often|buy|men|jackets|as|the|sleeves|are|longer|and|have|long|arms|it|would|be|fairly|plain|and|the|material|softshell|or|similar"
"It would be black, it would be made of denim and quite a loose casual fit.",2,"it|would|be|black|it|would|be|made|of|denim|and|quite|loose|casual|fit"
"long dark grey woollen with a lapel i.e. warm, smart and easy to wear as dark grey goes with most things",2,"long|dark|grey|woollen|with|lapel|warm|smart|and|easy|to|wear|as|dark|grey|goes|with|most|things"
"It would most likely be a jacket that is well made. Comfortable, warm but also light at the same time. Most likely blue or black with zip pockets preferably. ",2,"it|would|most|likely|be|jacket|that|is|well|made|comfortable|warm|but|also|light|at|the|same|time|most|likely|blue|or|black|with|zip|pockets|preferably"
"I would probably buy an apple laptop. We use these at my office and they are very easy to use and reliable. I would probably not buy the newest as they are very expensive but I wouldn't mind an older version. It would be small and lightweight and silver. ",2,"would|probably|buy|an|apple|laptop|we|use|these|at|my|office|and|they|are|very|easy|to|use|and|reliable|would|probably|not|buy|the|newest|as|they|are|very|expensive|but|wouldn|mind|an|older|version|it|would|be|small|and|lightweight|and|silver"
"white and rose gold hp laptop with ssd card and core i7",2,"white|and|rose|gold|hp|laptop|with|ssd|card|and|core"
"I would buy another Oneill skiing jacket in blue. Size large",2,"would|buy|another|oneill|skiing|jacket|in|blue|size|large"
"A brown or off-white single breasted jacket, probably knee length, semi-formal.",2,"brown|or|off|white|single|breasted|jacket|probably|knee|length|semi|formal"
"I would like it to look sleek, and probably cost more than the one that just broke.  I would like it to have a good screen and screen.  I would like a good brand.  I used microsoft computers all my life and just recently switched to mac.  I think I would buy another macbook.",2,"would|like|it|to|look|sleek|and|probably|cost|more|than|the|one|that|just|broke|would|like|it|to|have|good|screen|and|screen|would|like|good|brand|used|microsoft|computers|all|my|life|and|just|recently|switched|to|mac|think|would|buy|another|macbook"
"I would be a mid-range priced laptop. It would be manufactured by HP and run Windows 10 operating system. It will be lightweight, with at least a 14 inch screen. The colour of it will be black with grey linings. It will have a long life battery. There will be at least 4 usb ports. It will have a large memory and run a fast processer",2,"would|be|mid|range|priced|laptop|it|would|be|manufactured|by|hp|and|run|windows|operating|system|it|will|be|lightweight|with|at|least|inch|screen|the|colour|of|it|will|be|black|with|grey|linings|it|will|have|long|life|battery|there|will|be|at|least|usb|ports|it|will|have|large|memory|and|run|fast|processer"
"My new laptop would be meant for gaming and editing. I'd want a 1440p screen that is at least 15 inches. I want the laptop be either Asus or MSI. It would have at least 17gb of ram, and a terabyte hard drive with either a secondary drive of comparable size or an expansion slot for more storage. The GPU needs to be at least an Nvidia 2070. ",2,"my|new|laptop|would|be|meant|for|gaming|and|editing|want|screen|that|is|at|least|inches|want|the|laptop|be|either|asus|or|msi|it|would|have|at|least|gb|of|ram|and|terabyte|hard|drive|with|either|secondary|drive|of|comparable|size|or|an|expansion|slot|for|more|storage|the|gpu|needs|to|be|at|least|an|nvidia"
"I am looking to buy a nice knee jacket for spring summer. It’s khaki green, lightweight , with a hood. It has two nice big deep pockets. It’s a zip close and comes down to thigh length, ",2,"am|looking|to|buy|nice|knee|jacket|for|spring|summer|it|khaki|green|lightweight|with|hood|it|has|two|nice|big|deep|pockets|it|zip|close|and|comes|down|to|thigh|length"
"The jacket would be black to maximize versatility across situations.  The jacket would have breathable fabric and would be water resistant.  It would have a hood to protect me in inclement weather.  It would have zippered pockets.",2,"the|jacket|would|be|black|to|maximize|versatility|across|situations|the|jacket|would|have|breathable|fabric|and|would|be|water|resistant|it|would|have|hood|to|protect|me|in|inclement|weather|it|would|have|zippered|pockets"
"I've been looking for a jacket that's long, but not draggy. I want it to be warm, but not bulky, preferably with a zipper. I don't much care for buttons. I'd like it to be comfortable, but not look like an old rag. And none of that plastic lining against the skin. It's so uncomfortable when you put it on.",2,"ve|been|looking|for|jacket|that|long|but|not|draggy|want|it|to|be|warm|but|not|bulky|preferably|with|zipper|don|much|care|for|buttons|like|it|to|be|comfortable|but|not|look|like|an|old|rag|and|none|of|that|plastic|lining|against|the|skin|it|so|uncomfortable|when|you|put|it|on"
"My jacket is sports related.  It has a logo of the team I support.  It is made of fleece and has a zipper and a hood.",2,"my|jacket|is|sports|related|it|has|logo|of|the|team|support|it|is|made|of|fleece|and|has|zipper|and|hood"
"I would like to get a fleece that is revisable and also comes with a hood that can be zipped inside the coloar",2,"would|like|to|get|fleece|that|is|revisable|and|also|comes|with|hood|that|can|be|zipped|inside|the|coloar"
"I would choose a lightweight laptop which can be easily transported for example fits into a bag. I would also want to make sure it supports the relevant applications that i need to use it for. ",2,"would|choose|lightweight|laptop|which|can|be|easily|transported|for|example|fits|into|bag|would|also|want|to|make|sure|it|supports|the|relevant|applications|that|need|to|use|it|for"
"I'm going to buy a cheap older MacBook off Craigslist since they tend to be very reliable and I know enough to upgrade the components.",2,"going|to|buy|cheap|older|macbook|off|craigslist|since|they|tend|to|be|very|reliable|and|know|enough|to|upgrade|the|components"
"I would pick a very warm down or equivalent type jacket that would keep me warm on very cold days. I generally don't where a jacket out so that one I would want would need to be able to cope with very cold winter days and so be useful on the relatively few days I would wear it,",2,"would|pick|very|warm|down|or|equivalent|type|jacket|that|would|keep|me|warm|on|very|cold|days|generally|don|where|jacket|out|so|that|one|would|want|would|need|to|be|able|to|cope|with|very|cold|winter|days|and|so|be|useful|on|the|relatively|few|days|would|wear|it"
"Large screen with keyboard attachment and must be capable of using design programmes",2,"large|screen|with|keyboard|attachment|and|must|be|capable|of|using|design|programmes"
"It should be lightweight, dependable, and easy to use. It should have a case for easy transport.",2,"it|should|be|lightweight|dependable|and|easy|to|use|it|should|have|case|for|easy|transport"
"The jacket would be similar to the one that has been lost. The jacket would be suitable for daily wear (i.e. not too light, not too heavy) and would be a neutral color (i.e. black or tan). The jacket would be fashionable.",2,"the|jacket|would|be|similar|to|the|one|that|has|been|lost|the|jacket|would|be|suitable|for|daily|wear|not|too|light|not|too|heavy|and|would|be|neutral|color|black|or|tan|the|jacket|would|be|fashionable"
"I am planning on purchasing a new jacket.  It will be the fake down type of jacket.  And, most likely I will buy a blue one or maybe more of a neutral color like grey.  ",2,"am|planning|on|purchasing|new|jacket|it|will|be|the|fake|down|type|of|jacket|and|most|likely|will|buy|blue|one|or|maybe|more|of|neutral|color|like|grey"
"I am planning to buy a nice rain jacket. I would like one from Marley Lilly because they can be monogrammed, and I have read good reviews about the products. I would ideally want light blue or navy for the color, and I am hoping for it to be a little bit lined, bur mostly lightweight.",2,"am|planning|to|buy|nice|rain|jacket|would|like|one|from|marley|lilly|because|they|can|be|monogrammed|and|have|read|good|reviews|about|the|products|would|ideally|want|light|blue|or|navy|for|the|color|and|am|hoping|for|it|to|be|little|bit|lined|bur|mostly|lightweight"
"I need a laptop that has a decent amount of RAM to make sure it isn't too slow. I don't want it to be too heavy so I can carry it around easily, but I don't want a MAC. I'm thinking along the lines of a netbook or chromebook, as I can do the majority of my work on web-based applications, plus it means i'll save some money as it's the hard-drive space which really costs money. I don't need it to play games on, so I've no need for a super-advanced graphics or sound card. I can buy external memory if I need it. ",2,"need|laptop|that|has|decent|amount|of|ram|to|make|sure|it|isn|too|slow|don|want|it|to|be|too|heavy|so|can|carry|it|around|easily|but|don|want|mac|thinking|along|the|lines|of|netbook|or|chromebook|as|can|do|the|majority|of|my|work|on|web|based|applications|plus|it|means|ll|save|some|money|as|it|the|hard|drive|space|which|really|costs|money|don|need|it|to|play|games|on|so|ve|no|need|for|super|advanced|graphics|or|sound|card|can|buy|external|memory|if|need|it"
"Not a touchscreen. Something similar to what i had, probably around 500-700 dollars. Intel core for sure.",2,"not|touchscreen|something|similar|to|what|had|probably|around|dollars|intel|core|for|sure"
"Im off to buy a new jacket tomorrow in town, was thinking of a nice trendy leather type with front zip and big collar.",2,"im|off|to|buy|new|jacket|tomorrow|in|town|was|thinking|of|nice|trendy|leather|type|with|front|zip|and|big|collar"
"The jacket i would like to purchase would be a black clean cut jacket that had pockets and the side would tastefully nip in at the waist. Shoulders would be slimming and not puffy. ",2,"the|jacket|would|like|to|purchase|would|be|black|clean|cut|jacket|that|had|pockets|and|the|side|would|tastefully|nip|in|at|the|waist|shoulders|would|be|slimming|and|not|puffy"
"I would want a Windows laptop that is small and thin but has a ssd hard drive, 8gb ram and good graphics. I want a quick and reliable machine. ",2,"would|want|windows|laptop|that|is|small|and|thin|but|has|ssd|hard|drive|gb|ram|and|good|graphics|want|quick|and|reliable|machine"
"a small one which I can put in a case, easy to use with a large memory",2,"small|one|which|can|put|in|case|easy|to|use|with|large|memory"
"The laptop would have sufficient memory capabilities to ensure that it can handle my workloads, decent webcam for video conferencing, long battery life, probably around a 13-15 inch screen and had at least 2 USB ports",2,"the|laptop|would|have|sufficient|memory|capabilities|to|ensure|that|it|can|handle|my|workloads|decent|webcam|for|video|conferencing|long|battery|life|probably|around|inch|screen|and|had|at|least|usb|ports"
"I would like a laptop from the Apple range because I am used to using Apple products but I would like one where the screen can be detached from the keyboard so that I can use it on a music stand to read musical notation from.",2,"would|like|laptop|from|the|apple|range|because|am|used|to|using|apple|products|but|would|like|one|where|the|screen|can|be|detached|from|the|keyboard|so|that|can|use|it|on|music|stand|to|read|musical|notation|from"
"I'd get one like I have now. That requires testing out maybe 4-27 laptops until I find one that works as well as my $29 cell phone. ",2,"get|one|like|have|now|that|requires|testing|out|maybe|laptops|until|find|one|that|works|as|well|as|my|cell|phone"
"Large screen, long battery life, back-lit keyboard. Not bothered about graphics card. Ideally a good webcam for video conferencing. ",2,"large|screen|long|battery|life|back|lit|keyboard|not|bothered|about|graphics|card|ideally|good|webcam|for|video|conferencing"
"I'm going to get a laptop with a larger screen, I think. It needs to be at least 8 gig, maybe 16. I'd really like a touch screen, but that's not important. I'll get one that comes with Word standard because I need that, and a virus protection package. I want a DVD player in it and also at least two USB ports.",2,"going|to|get|laptop|with|larger|screen|think|it|needs|to|be|at|least|gig|maybe|really|like|touch|screen|but|that|not|important|ll|get|one|that|comes|with|word|standard|because|need|that|and|virus|protection|package|want|dvd|player|in|it|and|also|at|least|two|usb|ports"
"i would buy a warm waterproof jacket with a hood, a zip and multiple pockets in a bright coulour",2,"would|buy|warm|waterproof|jacket|with|hood|zip|and|multiple|pockets|in|bright|coulour"
"I'm looking for a new leather biker jacket. Slightly oversized but not too long.",2,"looking|for|new|leather|biker|jacket|slightly|oversized|but|not|too|long"
"some kind of bomber jacket, maybe waterprrof but i like the style of the sleeves. black or brown but not blue, blue is an awful colour for a jacket.",2,"some|kind|of|bomber|jacket|maybe|waterprrof|but|like|the|style|of|the|sleeves|black|or|brown|but|not|blue|blue|is|an|awful|colour|for|jacket"
"I am planning on buying a much upgraded version of my old laptop. The memory size was fine but the processing speed of my old laptop was not great so I would like to improve on that as well as the screen resolution. Something that is lighter than my old one too",2,"am|planning|on|buying|much|upgraded|version|of|my|old|laptop|the|memory|size|was|fine|but|the|processing|speed|of|my|old|laptop|was|not|great|so|would|like|to|improve|on|that|as|well|as|the|screen|resolution|something|that|is|lighter|than|my|old|one|too"
"I would purchase a replacement which would be a macbook air. ",2,"would|purchase|replacement|which|would|be|macbook|air"
"i would like a spring jacket that can be multi purpose. A green kind of khaki colour that I can throw over loads of things, ",2,"would|like|spring|jacket|that|can|be|multi|purpose|green|kind|of|khaki|colour|that|can|throw|over|loads|of|things"
"I would choose a jacket that is darker in color so it can help it look clean for longer periods of time. I would also like to get a jacket that is waterproof just because it does rain a lot.",2,"would|choose|jacket|that|is|darker|in|color|so|it|can|help|it|look|clean|for|longer|periods|of|time|would|also|like|to|get|jacket|that|is|waterproof|just|because|it|does|rain|lot"
"I would want a new denim jacket, preferably in a shade of green but I may also buy a stone wash light blue one as I like that colour also.",2,"would|want|new|denim|jacket|preferably|in|shade|of|green|but|may|also|buy|stone|wash|light|blue|one|as|like|that|colour|also"
"I want a light denim jacket that I can wear with various different outfits, to cover up on warm days when it gets a little chilly. ",2,"want|light|denim|jacket|that|can|wear|with|various|different|outfits|to|cover|up|on|warm|days|when|it|gets|little|chilly"
"I want a laptop that is light weight, but can handle all of my daily needs.",2,"want|laptop|that|is|light|weight|but|can|handle|all|of|my|daily|needs"
"Need a new laptop but not got a lot of money, needs to hold music and pictures as well as use for my online business",2,"need|new|laptop|but|not|got|lot|of|money|needs|to|hold|music|and|pictures|as|well|as|use|for|my|online|business"
"I would get a laptop with a faster processor - probably something with an i7 core processor. My old computer was slow so this processor will make things work more quickly - especially considering that I work from home using video conferencing, so smooth video is imperative. ",2,"would|get|laptop|with|faster|processor|probably|something|with|an|core|processor|my|old|computer|was|slow|so|this|processor|will|make|things|work|more|quickly|especially|considering|that|work|from|home|using|video|conferencing|so|smooth|video|is|imperative"
"I would choose the best laptop within my budget - I would choose an Apple product as that is what I am familar using. I would look at memory and speed and size of screen",2,"would|choose|the|best|laptop|within|my|budget|would|choose|an|apple|product|as|that|is|what|am|familar|using|would|look|at|memory|and|speed|and|size|of|screen"
"I would replace my jacket with a high quality and waterproof jacket like north face or jack wolfskin as they are good quality warm and rainproof to p protect against harsh winters.",2,"would|replace|my|jacket|with|high|quality|and|waterproof|jacket|like|north|face|or|jack|wolfskin|as|they|are|good|quality|warm|and|rainproof|to|protect|against|harsh|winters"
"A light fleece, something I can wear under my water proof layer and that can be rolled up for a rucksack. Nothing too chunky and I'm not fussy about the colour although nothing too garish.",2,"light|fleece|something|can|wear|under|my|water|proof|layer|and|that|can|be|rolled|up|for|rucksack|nothing|too|chunky|and|not|fussy|about|the|colour|although|nothing|too|garish"
"I want something with an SSD hard drive and at least 4gb of memory. Ideally it will look stylish and have a large screen. I would be willing to pay quite a lot for it but not extortionate. It needs to be able to handle professional design applications, so it may be better if made by Apple. ",2,"want|something|with|an|ssd|hard|drive|and|at|least|gb|of|memory|ideally|it|will|look|stylish|and|have|large|screen|would|be|willing|to|pay|quite|lot|for|it|but|not|extortionate|it|needs|to|be|able|to|handle|professional|design|applications|so|it|may|be|better|if|made|by|apple"
"I'm planning to buy a smart winter jacket that will be suitable for the colder months. I will look for one that has comfortable pockets to keep my hands warm in winter and a zip that is easy to use.",2,"planning|to|buy|smart|winter|jacket|that|will|be|suitable|for|the|colder|months|will|look|for|one|that|has|comfortable|pockets|to|keep|my|hands|warm|in|winter|and|zip|that|is|easy|to|use"
"I need a new laptop so a few essentials I am looking at is that it would have to be a minimum of 14 inches, HD a good memory and ram, at least an i7 fast processor. Theres a few around but I need to do a bit more research as its a considered purchase which I need to get right.",2,"need|new|laptop|so|few|essentials|am|looking|at|is|that|it|would|have|to|be|minimum|of|inches|hd|good|memory|and|ram|at|least|an|fast|processor|theres|few|around|but|need|to|do|bit|more|research|as|its|considered|purchase|which|need|to|get|right"
"My jacket would be waterproof and wind resistant. I would like it to be lightweight and a nice shade of navy blue. I would like it to have a hood and to be fashionable.",2,"my|jacket|would|be|waterproof|and|wind|resistant|would|like|it|to|be|lightweight|and|nice|shade|of|navy|blue|would|like|it|to|have|hood|and|to|be|fashionable"
"i am planning to buy a laptop with a much more powerful processor, and one that is future-proof so that it can last much longer than my old laptop. ",2,"am|planning|to|buy|laptop|with|much|more|powerful|processor|and|one|that|is|future|proof|so|that|it|can|last|much|longer|than|my|old|laptop"
"I would pick a laptop that is 13 inches because it easiest to travel with and carry around in my bag for my university. It would need to be able to run 3D design software like SOLIDWORKS and Cad without any hiccups, and a battery that lasts all day long.",2,"would|pick|laptop|that|is|inches|because|it|easiest|to|travel|with|and|carry|around|in|my|bag|for|my|university|it|would|need|to|be|able|to|run|design|software|like|solidworks|and|cad|without|any|hiccups|and|battery|that|lasts|all|day|long"
"I don't really need to buy anything fancy. I would b looking to buy a basic, smart casual jacket that isn't too expensive. Not too heavy but suitable for fairly cold temperatures. Probably black in colour. ",2,"don|really|need|to|buy|anything|fancy|would|looking|to|buy|basic|smart|casual|jacket|that|isn|too|expensive|not|too|heavy|but|suitable|for|fairly|cold|temperatures|probably|black|in|colour"
"It would be black and hip length with a hood and inside pockets",2,"it|would|be|black|and|hip|length|with|hood|and|inside|pockets"
"I would like a laptop with a big screen, touch screen if possible but not too expensive. ",2,"would|like|laptop|with|big|screen|touch|screen|if|possible|but|not|too|expensive"
"Of course the sleeves need to be long as I have unusually long arms. It should be warm with sufficient pockets and must have a hood",2,"of|course|the|sleeves|need|to|be|long|as|have|unusually|long|arms|it|should|be|warm|with|sufficient|pockets|and|must|have|hood"
"I would choose a laptop that suited my needs and was in my price range. A laptop that would let me connect to the internet and complete work related tasks, but also something with a big enough screen and hard-drive capacity to potentially play games or browse social media.",2,"would|choose|laptop|that|suited|my|needs|and|was|in|my|price|range|laptop|that|would|let|me|connect|to|the|internet|and|complete|work|related|tasks|but|also|something|with|big|enough|screen|and|hard|drive|capacity|to|potentially|play|games|or|browse|social|media"
"I would like to get a sturdy jacket that lasts many years and also looks nice. It must be water resistant and breathable. On a mild winter day, it should still keep me warm but it is not too hot to wear in Spring. I also would like a jacket that has lots of pockets with zippers to keep my belongings safe, and not a white colour jacket as that shows the dirt more easily.",2,"would|like|to|get|sturdy|jacket|that|lasts|many|years|and|also|looks|nice|it|must|be|water|resistant|and|breathable|on|mild|winter|day|it|should|still|keep|me|warm|but|it|is|not|too|hot|to|wear|in|spring|also|would|like|jacket|that|has|lots|of|pockets|with|zippers|to|keep|my|belongings|safe|and|not|white|colour|jacket|as|that|shows|the|dirt|more|easily"
"I will be buying a Dell laptop with a 18"" screen, the case is grey and has fingerprint technology.",2,"will|be|buying|dell|laptop|with|screen|the|case|is|grey|and|has|fingerprint|technology"
"I would prefer a smaller laptop. Sometimes the desks at university are too small for a normal sized laptop. I also do not need a ton of storage. It would really just be for school work.  So, I would go with something like a chromebook. ",2,"would|prefer|smaller|laptop|sometimes|the|desks|at|university|are|too|small|for|normal|sized|laptop|also|do|not|need|ton|of|storage|it|would|really|just|be|for|school|work|so|would|go|with|something|like|chromebook"
"A medium-sized reliable, fast page-turning-over system with office programme that doesn't overheat easily. It would need to be affordable due to my budget.",2,"medium|sized|reliable|fast|page|turning|over|system|with|office|programme|that|doesn|overheat|easily|it|would|need|to|be|affordable|due|to|my|budget"
"Lightweight waterproof jacket, probably in a dark colour",2,"lightweight|waterproof|jacket|probably|in|dark|colour"
"great, brilliant, in my style, you'll like it, great,",2,"great|brilliant|in|my|style|you|ll|like|it|great"
"I would choose a purple-colored jacket that is made out of nylon. That way maybe it would repel the rain.",2,"would|choose|purple|colored|jacket|that|is|made|out|of|nylon|that|way|maybe|it|would|repel|the|rain"
"an Apple Mac laptop, very expensive and brand new and lovely",2,"an|apple|mac|laptop|very|expensive|and|brand|new|and|lovely"
"Long, knee length, woollen coat. Preferably beige, camel or a neutral colour. Warm and smart looking for work. ",2,"long|knee|length|woollen|coat|preferably|beige|camel|or|neutral|colour|warm|and|smart|looking|for|work"
